aguacate_0	Yvyra aguacate ha'e peteĩ yvyra iporãite, oĩvape ñande rekove Paraguáipe. Ko yvyra omoĩ ñandéve opaite mba'e porã ha iñambutapa itavy katu.
ambay_0	Peteĩ ambay yvate oĩ kokuépe. Ko yvyra niko ojeipuru pohã ñanápe, ha ha'e peteĩ mba'e tekotevẽ eterei tekoporãre.
apepu_0	Peteĩ yvyra mimbíva, hína hína opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite opaite
cangorosa_0	Peteĩ cangorosa, yvoty michĩ ha sa'yju ha'éva, oĩ peteĩ tembo'y ha mure kapi'i renondépe. Ko yvyra katu ojekuaa porã tekoha Paraguáipe, ha omohesakã pe tekoporã oĩva ñande rekove gotyo.
caraguata_0	Peteĩ caraguata puku, oĩva ka'aguy mbytépe. Ko yvoty ha'e peteĩ mba'e tee ñande rekove ha ñande yvy Paraguáipe.
cebolladeverdeoodehoja_0	Heta cebolla de verdeo oĩ ko ta'ãngape. Ko yvoty ndive heta mba'e ojeipuru pohã ñanã ha tembi'u Paraguáipe.
cocoterombocaya_0	Tres cocoterombocaya oĩ peteĩ kokuépe, yvaga hovy ha nuvẽme. Ko yvyra niko hupiite ha iñemíva tekoha paraguayguáre.
curupay_0	Peteĩ curupay yvyra guasu, i-kuáre oĩ umi tero-yvoty (gallones). Ko yvyra niko ojekuaa porã tekoha paraguáipe ha ojeipuru pohã ñana rupi.
curupicay_0	Yvyra vai, i-yvotykuéra hovy, oĩ ka'aguype. Ko'ã yvyra rupi, oje'e ndéve, oiko pe Pombero ha Kurupí.
frutilla_0	Peteĩ juky hovy ha pyporéva, oñembo'y hína peteĩ ta'ãga rupi, ohesapeva kuarahy. Ko ta'ãga rupi oĩ hína frutilla pyporéva ha hakuáiva, omohesa'ỹva pe tekoha porã ha pe kokuépe ojekuaáva.
guapuru_0	Yvyra guapuru, iñandutíva ndive, oĩva Paraguái yvy ape ári. Ko yvyra iñakuaa pohã ñana rupi, ojeipuru heta mba'épe tekoha porã haguã.
guayaibi_0	Peteĩ guayaibi yvyráre, oĩva ka'aguy rupi. Ko yvyra ningo imba'ekuaa guasu pohã ñanápe.
guembe_0	Peteĩ guembe hovyvéva, oĩva peteĩ potýpe. Ko yvoty oñeikuaa porã tekoha Paraguaiguápe ha ohechauka pe ñande rekove yvy reheve.
guinoto_0	Peteĩ kapi'i tata rupi ojejapo va'ekue, oĩhápe heta guinoto porã. Ko'ã mba'e katu ojehecha ñandéve Paraguái retã rembiapokuérape, ha ojeipurúva opaite tavávape.
lapachoamarillo_0	Peteĩ lapacho amarillo hory, i-yvoty sa'yju imbarete. Ko yvyra ha'e Paraguái ypýra, ohechauka ñande reko ha ñande retã porã.
lapachoblanco_0	Peteĩ lapacho morotĩ guasu oĩ tape mbytépe. Ko yvyra iporãite ha ohechauka Paraguái rembiapo ha iñacyre.
lapachorosado_0	Peteĩ lapacho rosado guasu, i-yvoty porãite, oĩ peteĩ tape gotyo. Ko yvyra ha'e peteĩ mba'e porãite ñande rekove ha ñande tekoha Paraguáipe.
paloborracho_0	Peteĩ paloborracho guasu, i-tronko itikuéva ha i-yvoty porã, oĩ peteĩ kokue pytu’u pe. Ko yvyra imbarete ha ohechauka ñande rekoha yvoty ha yvy Paraguái.
patadebuey_0	Yvoty paka-ovai (patadebuey) kokuépe. Ko yvoty porã oikove yvyra jerére, ha heta tapichakuéra oipuru pohã ñanáicha.
petereby_0	Peteĩ petereby yvoty hovyhuáva oĩ kokue rupi. Ko yvyra iporãite ha ohechauka ñande rekove tekoha Paraguáipe.
rosamosqueta_0	Yvoty morotĩkuéra (rosamosqueta) oĩva oveve pindo yvytu rehe. Ko’ã yvoty iporãite ha oñemoĩ haguã tekoha porãhápe.
tacuara_0	Tacuara hína umi yvyra kokuépe, ojeipuru mbo'eha'ã ha tembiapo various rupi. Ko'ã yvyra oĩ hetairĩ Paraguái yvy ape ári.
