grn_051.jpg	Sopa paraguaya, avati ha kesú rupi ojejapóva tatakuápe. Ko tembi'u ha'e pan oreko hína sa'yju ha oje'u heta torypópe. Omohesakã ñane reko ha ñane rembi'u paraguáyo.
grn_052.jpg	Mate, yerba mate ha y yvytu rupi ojejapóva guampápe, oje'u pyhareve ha ro'y árape. Ha'e peteĩ tembi'u reko oñemohendáva ñande reko paraguáyape.
grn_053.jpg	Ñandutí, ao poyvi ojejapo va'ekue po rupive, hovy, pytã ha sa'yju. Ko tembiapo imarangatuva ha'e peteĩ tekopyhu paraguáyo, ojehechaukávo ñande reko ha ñande rapicha rembiapo.
grn_054.jpg	Yvoty yguáre oĩva, yvýra ha ysyryndykuéra rupi ojehechaukávo; omohesakã ñane ka'aguy porã ha umi yvoty yýre oikóvape.
grn_055.jpg	Tupãsy-jeroky ha karai paraguáyo ojeroky hína. Kuña kuéra oguerekóva typói ha pollera, ha karai kuéra sombrero piri ha poncho para'i. Ko jeroky ha'e peteĩ ñemomba'e paraguáya ojehechaukávo fiesta-kuérape.
grn_056.jpg	Pastel mandi'ó, mandioca ha so'o rupi ojejapóva ha ojefrytáva. Tembi'u ko'ãva oje'úva tereré rupápe térã torypópe. Omoheñóva ñane rembi'u reko paraguáyo.
grn_057.jpg	Chicharõ trenzado, so'o kure rupi ojeko'ẽva tata ári, ojejapóva San Juan Ára ha torypópe. Ko tembi'u ha'e peteĩ rembi'u reko paraguáyo, oje'u heta tapicha ndive.
grn_058.jpg	Mbeju, almidón ha kesú rupi ojejapóva sarténpe. Tembi'u paraguáyo imbareteva, oje'u hína pyhareve tereré rupápe.
grn_059.jpg	Mbaipy he'ẽ, avati ha so'o rupi ojejapóva, oje'u pyhareve haguã omombarete haguã ñande py'a. Ha'e peteĩ tembi'u Paraguái guasu oje'úva heta tapichápe.
grn_060.jpg	Mbaipy he'ẽ, avati ha kesú rupi ojejapóva, oje'u pyhareve térã ka'aruve haguã. Ha'e peteĩ rembi'u akuã imbareteva ha omohesakã ñane reko paraguáyo.
grn_061.jpg	Chipakuéra oĩ peteĩ platápe. Ko tembi'u ha'e peteĩ pan-rosca almidón ha kesú rupi ojejapóva tatakuápe. Oje'u hetave Semana Santa arypýpe ha tereré rupápe.
grn_062.jpg	Mbaipy he'ẽ, avati ha kesú rupi ojejapóva, oje'úva pyhareve térã ka'aruve. Ha'e peteĩ tembi'u he'ẽva ha oikóva heta rogápe Paraguay pegua.
grn_063.jpg	Cocido quemado, yerba mate ha azúcar rupi ojejapóva, oje'u pyhareve katu. Ha'e peteĩ y'u hovyju ha he'ẽva, oñemohendáva ñane reko paraguáyo.
grn_064.jpg	So'o kaiguépe, yvyra kapi'ípe oñemoĩva tata ári, ojejapóva torypópe ha ñemoirũme. Ko tembi'u ohechauka ñane reko ha ñande rembi'u tekotevẽva ñane retãme.
grn_065.jpg	Peteĩ chipa oĩ peteĩ platopo. Ko tembi'u ha'e pan-rosca almidón ha kesú rupi ojejapóva tatakuápe. Oje'u hetave Semana Santa arásýpe tereré rupáre.
grn_066.jpg	Tajy sa'yju poty hína. Ko yvyra ha'e peteĩ yvyra porãite ojehechaukáva agosto jasýpe. Oĩ Paraguáipe ha omohepy ñane yvy.
grn_067.jpg	Peteĩ tajy morotĩ poty hína tape renondépe. Ko yvyra ha'e peteĩ mba'e imarangatuva ñane retãme, ojehechaukávo ara poty oñepyrũha.
grn_068.jpg	Tajy poty pytãngy, yvyra porãite ojehechávava agosto jasýpe. Ko yvoty oñemboty yvága hovy rupi, omombe'u ñandéve ara pyahu oguahẽma haguére.
grn_069.jpg	Yvapovô yvyra, oguerekóva umi yva hovy ha hũ. Ko yvoty ha'e peteĩ yvytu yvyra ñane retãme oikóva.
grn_070.jpg	Peteĩ samu'û yvyra guasu. Ko yvyra hovy ha iñakã ituicháva, ojehecha hetave ñande retãme. Oime ñu ha ka'aguy rupi.
grn_071.jpg	Peteĩ guyra sa'yju oĩ yvyra kapi'i ári. Ko guyra ojehecha heta ñu ha ka'aguy Paraguáipe. Oĩ hína ohecha haguã imba'erã.
grn_072.jpg	Peteĩ kuña ohasa tape rupi, ha hikuái renondépe oĩ peteĩ mbo'ehápe ha'ehávo "Yvy ore mba'e". Ko ñe'ẽ ha'e peteĩ ñe'ẽmbarete ojeipurúva ojehechaukávo yvy reko ha ñande reko.
grn_073.jpg	Kuña ha mitãkuéra oñembo'y ha oñemoĩ hikuái peteĩ korapy rupi. Oguereko hikuái ao modernoque, ojehechávo tekotevẽ opaite hendápe Paraguáipe. Oñembopytu'u ha oñomongeta hína yvyra guýpe.
grn_074.jpg	Mitãkuéra oñembosarái hína peteĩ óga paja rupive. Ko'ãva ha'e hína pueblo indígena Mbya Guaraní tekotevẽ ha reko rupi. Oiko hikuái peteĩ tekove iñembohovái ha iñuãmbáva ka'aguy ndive.
grn_075.jpg	Opy, óga guasu Mbya Guaraní pegua, oĩva yvyra ha palmas rupi. Tapichakuéra oñembo'e ha ojeroky hína peteĩ círculo yvytýpe. Ko'ãva ha'e hikuái ñande reko ha ñane tekohápe oĩva.
grn_076.jpg	Kuña Mbya Guaraníkuéra oñembosarái takuakuéra reheve. Ko tembi'u ha purahéi ha'e hikuái reko imarangatuva. Oñemoĩ hikuái yvyra ha ka'aguy renondépe.
grn_077.jpg	Peteĩ karai oñembosarái yvyra rupive ka'aguyme. Ko tembiapo ha'e ñande reko yma guáicha, ojeipurúva ka'aguy yvytu ha yvyra rupi. Ohechauka ñane rembiapo imarangatúva yvyra ndive.
grn_078.jpg	Peteĩ kuatia tuju ári oĩva ñembo'e "Ore Ru" guaraníme. Ko mba'e ojehecha tupãópe, omohesakã ñane ñe'ẽ ha ñande reko tupa ndive.
grn_079.jpg	Ava kuéra oñembosarái hína yvyra'i reheve. Ko tembiapo ha'e hína peteĩ ñemongeta guasu ñane reko indigenous rupi. Oñemboja hína ñande yma rete ha ko ára.
grn_080.jpg	Peteĩ yerba mate yvyra oĩva ka'aguyre. Ko yvyra oguerekóva ogue hovyvéva, ojeipuruva tereré ha mate rupi. Ha'e peteĩ yvyra imarangatuva ñande reko ha ñane retãme.
grn_081.jpg	Tereré, y ro'y ha pohã ñana rupi ojejapóva, oje'u guampa ha bombilla rupive. Ko iminguápe oĩ peteĩ jarra y ro'ýgui ha peteĩ guampa hũ, ojeipurúva ñane retãme oñembopy'aguapy haguã.
grn_082.jpg	Peteĩ mitã oñembosarái haguã va'ekue yvyra pývape. Ko tembiapo ha'e hína ñande reko indigenous Mbya Guaraní rekove. Oñembo'e haguã iñembyaty ndive ka'aguy yvate gotyo.
grn_083.jpg	Guyrakuéra oĩ ñu hovyápe. Ko'ã guyra oiko ñane retã yvyre, yvytu ha ka'aguy ndive. Ojehecha hikuái yvyra kuéra renondépe.
grn_084.jpg	Peteĩ karumbe oguata yvyre. Karumbe ha'e peteĩ guyra'i yvytu ha yvyre oikóva ñande retãme. Oĩ hína kapi'i hovy renondépe.
grn_085.jpg	Karanda'ykuéra oĩva ñu mbytépe, yvága hovyju guýpe. Ko yvyra rupi ojejapóva sombrero piri ha ambue tembi'u reko paraguáyo.
grn_086.jpg	Yvoty hovy guasu, oĩva ñande yvyre; ojekuaa havo umi yvyra ha yvoty ñande ka'aguyhápe. Ojehecha ko'ápe peteĩ yvoty guasu hovýva.
grn_088.jpg	Galoperakuéra ojeroky kambuchíi iñakã ári. Oguereko typói ha pollera, ha ojehecha hikuái festival rupi. Ko jeroky ha'e peteĩ teko paraguáyo.
grn_089.jpg	Puchero, so'o ha raka'andy kuéra rupi ojejapóva, oje'u haguã pyhareve ryguasu ndive; ha'e peteĩ rembi'u guasu oñembopytañáva ñande reko ha ñane rembi'u paraguáyape.
