grn_051.jpg	Sopa paraguaya oĩ plato ári, saladohéve. Ko tembi'u ha'e pan maíz ha queso rupi ojejapóva, ojehechaukáva ñane rembi'u rekojera. Oje'u torypópe ha opaite ñembo'yhápe.
grn_052.jpg	Mokõi guampa oĩ peteĩ pano pytã ha hovy ári, yerba mate ndive. Ko'ãva ojeipuru tereré térã mate oñembohasávo torypópe. Ha'e peteĩ rekojera imbareteva paraguayokuéra apytépe.
grn_053.jpg	**Ñandutí** hovy, pytã ha sa'yju oĩ ko ao póipe. Ko encaje radial ojejapóva po rupi omohesakã ñane arandupy ha ñane rekojera Paraguái.
grn_054.jpg	Umi yvoty yguáre oĩva ysyry mbytépe. Ko'ã yvoty yguáre ojehechaukáva ñane yvyra ha yvoty rekojera, oĩva ñane ysyry ha ypytu'ápe.
grn_055.jpg	Umi moñepa ojeroky hína traje típico Paraguáipe. Kuñakuéra oguerekóva typói ha pollera tuicháva, ha karai kuéra sombrero piri ha poncho para'i. Ko jeroky ha'e peteĩ ñemomba'e rekojera Paraguái.
grn_056.jpg	Mokõi pastel mandi'o oĩ peteĩ platápe. Ko tembi'u ha'e hina ñane rembi'u rekojera, ojejapóva mandi'o ha so'o rupi. Ojehayhuve tembi'u rupi torypópe ha fiesta kuérape.
grn_057.jpg	Mba'e oĩva ko ta'angápe:  **Sopa paraguaya oñembopy ha oñembopy tatápe.** Ko tembi'u ha'e hina peteĩ rembi'u rekojera Paraguái guasu, ojehayhuvéva torypópe ha pehẽngue ñemongeta rupi.
grn_058.jpg	**Mbeju oĩ peteĩ platápe. Ko tembi'u ha'e peteĩ tortilla almidón ha queso rupi ojejapóva. Oje'u torypópe, tereré rupáre.**
grn_059.jpg	**Jopara oĩ peteĩ paíla pyte.** Ko tembi'u ha'e peteĩ guiso poroto ha locro rupi, ojejapóva opaite tetãme, ha oje'úva hetave Octubre jasyve. Omohesakã ñane rembi'u rekojera ha Karai Octubre mombe'upy.
grn_060.jpg	**Vori vori oĩ peteĩ platápe.** Ko tembi'u ha'e peteĩ caldo imbareteva, oguerekóva bolitas kurupe ha queso. Ojehayhuve ñane rembi'u rekojera Paraguáipe, opaite ara pyhareve ha pyhareve.
grn_061.jpg	Chipa kuéra oĩ peteĩ platápe. Ko tembi'u rekojera ojejapóva almidón ha queso rupi, ojehayhuvéva tereré rupápe.
grn_062.jpg	Peteĩ kagua morotĩme oĩ vori vori. Ko tembi'u ha'e hina caldo hamyjáva, oguerekóva bolitas michĩmi harina avatígui ha kesúgui. Oje'úvo hína torypópe térã oñemopy'aguasu haguã tapicha hasýva.
grn_063.jpg	**Peteĩ kagua morotĩme oĩ cocido quemado. Ko y'u ha'e tembi'u rekojera pyhareve, oje'úva py'aguapy hag̃ua. Ojehecha opaite óga paraguáype.**
grn_064.jpg	So'o oñembo'y tatakuápe, yvyra puku rupive. Ko mba'e omohesakã ñane rembi'u rekojera ha ñane ñemoirũ torypópe.
grn_065.jpg	Peteĩ chipa oĩ platopé. Ko tembi'u ha'e hina ñane rembi'u rekojera, ojejapóva almidón ha queso rupi. Ojehayhuvéva tereré rupápe ha Semana Santa árape.
grn_066.jpg	**Tajy sa'yju poty hovyre yvága.** Ko yvyra ha'e peteĩ yvoty rekojera Paraguái pegua, ojehechaukáva ara pyahu oúva.
grn_067.jpg	**Tajy morotĩ poty hovyréva yvága. Ko yvyra ha'e peteĩ yvoty rekojera Paraguái pegua, ojehechaukáva ara pyahu oúva.**
